dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box
dataset1,2022-07-07T10-37-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:37:23.000+02:00,2022-07-07T10:37:33.000+02:00,0
dataset1,2022-07-07T10-37-23_000.wav,0,1.82294539437397,25593.75,53578.125,click,annotator1,2022-07-07T10:37:23.000+02:00,2022-07-07T10:37:24.822+02:00,1
dataset1,2022-07-07T10-37-23_000.wav,4.0623276337562,6.90843905129619,0,71296.875,click,annotator2,2022-07-07T10:37:27.062+02:00,2022-07-07T10:37:29.908+02:00,1
dataset1,2022-07-07T10-37-27_000.wav,4.2388306674021,7.48758963044677,12234.375,53578.125,click,annotator1,2022-07-07T10:37:27.238+02:00,2022-07-07T10:37:30.487+02:00,1
dataset1,2022-07-07T10-37-31_000.wav,8.07777164920022,10.0,31640.625,38109.375,click,annotator1,2022-07-07T10:37:31.077+02:00,2022-07-07T10:37:33.000+02:00,1
dataset1,2022-07-07T10-37-23_000.wav,8.61831218974076,10.0,0,71578.125,click,annotator2,2022-07-07T10:37:31.618+02:00,2022-07-07T10:37:33.000+02:00,1
dataset1,2022-07-07T10-37-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:37:33.000+02:00,2022-07-07T10:37:43.000+02:00,0
dataset1,2022-07-07T10-37-33_000.wav,0,3.32322118036404,2109.375,72000.0,click,annotator2,2022-07-07T10:37:33.000+02:00,2022-07-07T10:37:36.323+02:00,1
dataset1,2022-07-07T10-37-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:37:33.000+02:00,2022-07-07T10:37:43.000+02:00,0
dataset1,2022-07-07T10-37-33_000.wav,0,3.70932156646442,27843.75,59625.0,click,annotator1,2022-07-07T10:37:33.000+02:00,2022-07-07T10:37:36.709+02:00,1
dataset1,2022-07-07T10-37-33_000.wav,5.91560948703806,10.0,0,71156.25,click,annotator2,2022-07-07T10:37:38.915+02:00,2022-07-07T10:37:43.000+02:00,1
dataset1,2022-07-07T10-37-39_000.wav,6.10865968008825,10.0,33750.0,51187.5,click,annotator1,2022-07-07T10:37:39.108+02:00,2022-07-07T10:37:43.000+02:00,1
dataset1,2022-07-07T10-37-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:37:43.000+02:00,2022-07-07T10:37:53.000+02:00,0
dataset1,2022-07-07T10-37-43_000.wav,0,9.94760066188638,1968.75,72000.0,click,annotator2,2022-07-07T10:37:43.000+02:00,2022-07-07T10:37:52.947+02:00,1
dataset1,2022-07-07T10-37-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:37:43.000+02:00,2022-07-07T10:37:53.000+02:00,0
dataset1,2022-07-07T10-37-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:37:53.000+02:00,2022-07-07T10:38:03.000+02:00,0
dataset1,2022-07-07T10-37-53_000.wav,0,3.53833425261997,3656.25,72000.0,click,annotator2,2022-07-07T10:37:53.000+02:00,2022-07-07T10:37:56.538+02:00,1
dataset1,2022-07-07T10-37-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:37:53.000+02:00,2022-07-07T10:38:03.000+02:00,0
dataset1,2022-07-07T10-37-53_000.wav,0,3.06949806949807,19546.875,60187.5,click,annotator1,2022-07-07T10:37:53.000+02:00,2022-07-07T10:37:56.069+02:00,1
dataset1,2022-07-07T10-37-57_000.wav,4.69111969111969,8.09983452840596,24187.5,53718.75,click,annotator1,2022-07-07T10:37:57.691+02:00,2022-07-07T10:38:01.099+02:00,1
dataset1,2022-07-07T10-37-53_000.wav,5.12134583563155,7.51516822945394,0,70453.125,click,annotator2,2022-07-07T10:37:58.121+02:00,2022-07-07T10:38:00.515+02:00,1
dataset1,2022-07-07T10-38-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:38:13.000+02:00,2022-07-07T10:38:23.000+02:00,0
dataset1,2022-07-07T10-38-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:38:13.000+02:00,2022-07-07T10:38:23.000+02:00,0
dataset1,2022-07-07T10-38-13_000.wav,1.68505239933811,5.55157198014341,3656.25,72000.0,click,annotator2,2022-07-07T10:38:14.685+02:00,2022-07-07T10:38:18.551+02:00,1
dataset1,2022-07-07T10-38-15_000.wav,2.18146718146718,6.30722559293988,23343.75,58640.625,click,annotator1,2022-07-07T10:38:15.181+02:00,2022-07-07T10:38:19.307+02:00,1
dataset1,2022-07-07T10-39-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:39:13.000+02:00,2022-07-07T10:39:23.000+02:00,0
dataset1,2022-07-07T10-39-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:39:13.000+02:00,2022-07-07T10:39:23.000+02:00,0
dataset1,2022-07-07T10-39-13_000.wav,0.824600110314396,10.0,19968.75,49500.0,click,annotator1,2022-07-07T10:39:13.824+02:00,2022-07-07T10:39:23.000+02:00,1
dataset1,2022-07-07T10-39-13_000.wav,0.885273028130171,4.13954771097628,2250.0,72000.0,click,annotator2,2022-07-07T10:39:13.885+02:00,2022-07-07T10:39:17.139+02:00,1
dataset1,2022-07-07T10-39-13_000.wav,4.39327082184225,10.0,0,71015.625,click,annotator2,2022-07-07T10:39:17.393+02:00,2022-07-07T10:39:23.000+02:00,1
dataset1,2022-07-07T10-39-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:33.000+02:00,0
dataset1,2022-07-07T10-39-23_000.wav,0,1.8450082735797,4640.625,72000.0,click,annotator2,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:24.845+02:00,1
dataset1,2022-07-07T10-39-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:33.000+02:00,0
dataset1,2022-07-07T10-39-23_000.wav,0,2.74407060121346,16171.875,50343.75,click,annotator1,2022-07-07T10:39:23.000+02:00,2022-07-07T10:39:25.744+02:00,1
dataset1,2022-07-07T10-39-26_000.wav,3.35631549917264,7.11252068394925,31078.125,39234.375,click,annotator1,2022-07-07T10:39:26.356+02:00,2022-07-07T10:39:30.112+02:00,1
dataset1,2022-07-07T10-39-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:39:43.000+02:00,2022-07-07T10:39:53.000+02:00,0
dataset1,2022-07-07T10-39-43_000.wav,2.73855488141202,4.52013237727523,2812.5,72000.0,click,annotator2,2022-07-07T10:39:45.738+02:00,2022-07-07T10:39:47.520+02:00,1
dataset1,2022-07-07T10-40-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:03.000+02:00,2022-07-07T10:40:13.000+02:00,0
dataset1,2022-07-07T10-40-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:03.000+02:00,2022-07-07T10:40:13.000+02:00,0
dataset1,2022-07-07T10-40-06_000.wav,3.83066740209597,9.04853833425262,32343.75,57656.25,click,annotator1,2022-07-07T10:40:06.830+02:00,2022-07-07T10:40:12.048+02:00,1
dataset1,2022-07-07T10-40-03_000.wav,4.13403199117485,8.80584666298952,0,71718.75,click,annotator2,2022-07-07T10:40:07.134+02:00,2022-07-07T10:40:11.805+02:00,1
dataset1,2022-07-07T10-40-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:13.000+02:00,2022-07-07T10:40:23.000+02:00,0
dataset1,2022-07-07T10-40-13_000.wav,0,7.37175951461666,2531.25,72000.0,click,annotator2,2022-07-07T10:40:13.000+02:00,2022-07-07T10:40:20.371+02:00,1
dataset1,2022-07-07T10-40-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:13.000+02:00,2022-07-07T10:40:23.000+02:00,0
dataset1,2022-07-07T10-40-13_000.wav,0.377826806398235,7.50965250965251,33609.375,56671.875,click,annotator1,2022-07-07T10:40:13.377+02:00,2022-07-07T10:40:20.509+02:00,1
dataset1,2022-07-07T10-40-13_000.wav,9.32984004412576,10.0,0,71015.625,click,annotator2,2022-07-07T10:40:22.329+02:00,2022-07-07T10:40:23.000+02:00,1
dataset1,2022-07-07T10-40-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:23.000+02:00,2022-07-07T10:40:33.000+02:00,0
dataset1,2022-07-07T10-40-23_000.wav,0,9.96966354109211,843.75,72000.0,click,annotator2,2022-07-07T10:40:23.000+02:00,2022-07-07T10:40:32.969+02:00,1
dataset1,2022-07-07T10-40-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:23.000+02:00,2022-07-07T10:40:33.000+02:00,0
dataset1,2022-07-07T10-40-33_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00,0
dataset1,2022-07-07T10-40-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00,0
dataset1,2022-07-07T10-40-33_000.wav,0,3.90237175951462,2531.25,72000.0,click,annotator2,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:36.902+02:00,1
dataset1,2022-07-07T10-40-33_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00,0
dataset1,2022-07-07T10-40-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:43.000+02:00,0
dataset1,2022-07-07T10-40-33_000.wav,0,3.14671814671815,30093.75,66093.75,click,annotator1,2022-07-07T10:40:33.000+02:00,2022-07-07T10:40:36.146+02:00,1
dataset1,2022-07-07T10-40-36_000.wav,3.13568670711528,4.73524544953116,21656.25,72000.0,buzz,annotator1,2022-07-07T10:40:36.135+02:00,2022-07-07T10:40:37.735+02:00,1
dataset1,2022-07-07T10-40-33_000.wav,3.66519580805295,4.35466078323221,2250.0,72000.0,buzz,annotator2,2022-07-07T10:40:36.665+02:00,2022-07-07T10:40:37.354+02:00,1
dataset1,2022-07-07T10-40-33_000.wav,7.01323772752344,8.24324324324324,0,71578.125,click,annotator2,2022-07-07T10:40:40.013+02:00,2022-07-07T10:40:41.243+02:00,1
dataset1,2022-07-07T10-40-40_000.wav,7.05184776613348,8.76723662437948,15468.75,72000.0,buzz,annotator1,2022-07-07T10:40:40.051+02:00,2022-07-07T10:40:41.767+02:00,1
dataset1,2022-07-07T10-40-33_000.wav,8.11086596800882,8.61831218974076,3093.75,72000.0,buzz,annotator2,2022-07-07T10:40:41.110+02:00,2022-07-07T10:40:41.618+02:00,1
dataset1,2022-07-07T10-40-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:43.000+02:00,2022-07-07T10:40:53.000+02:00,0
dataset1,2022-07-07T10-40-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:43.000+02:00,2022-07-07T10:40:53.000+02:00,0
dataset1,2022-07-07T10-40-43_000.wav,1.10590182018753,2.97021511307226,2250.0,72000.0,click,annotator2,2022-07-07T10:40:44.105+02:00,2022-07-07T10:40:45.970+02:00,1
dataset1,2022-07-07T10-40-43_000.wav,3.65416436845008,10.0,0,71437.5,click,annotator2,2022-07-07T10:40:46.654+02:00,2022-07-07T10:40:53.000+02:00,1
dataset1,2022-07-07T10-40-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:40:53.000+02:00,2022-07-07T10:41:03.000+02:00,0
dataset1,2022-07-07T10-40-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:40:53.000+02:00,2022-07-07T10:41:03.000+02:00,0
dataset1,2022-07-07T10-40-55_000.wav,2.10976282404854,4.61389961389961,31078.125,54281.25,click,annotator1,2022-07-07T10:40:55.109+02:00,2022-07-07T10:40:57.613+02:00,1
dataset1,2022-07-07T10-40-53_000.wav,2.27523441809156,4.69111969111969,3234.375,72000.0,click,annotator2,2022-07-07T10:40:55.275+02:00,2022-07-07T10:40:57.691+02:00,1
dataset1,2022-07-07T10-41-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:41:03.000+02:00,2022-07-07T10:41:13.000+02:00,0
dataset1,2022-07-07T10-41-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:41:03.000+02:00,2022-07-07T10:41:13.000+02:00,0
dataset1,2022-07-07T10-41-03_000.wav,0.34473248758963,2.62272476558191,27562.5,60468.75,click,annotator1,2022-07-07T10:41:03.344+02:00,2022-07-07T10:41:05.622+02:00,1
dataset1,2022-07-07T10-41-03_000.wav,0.885273028130171,9.96966354109211,2109.375,71859.375,click,annotator2,2022-07-07T10:41:03.885+02:00,2022-07-07T10:41:12.969+02:00,1
dataset1,2022-07-07T10-41-06_000.wav,3.98510755653613,6.18036403750689,14765.625,46125.0,click,annotator1,2022-07-07T10:41:06.985+02:00,2022-07-07T10:41:09.180+02:00,1
dataset1,2022-07-07T10-41-11_000.wav,8.62934362934363,9.79316050744622,25593.75,48656.25,click,annotator1,2022-07-07T10:41:11.629+02:00,2022-07-07T10:41:12.793+02:00,1
dataset1,2022-07-07T10-41-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:41:13.000+02:00,2022-07-07T10:41:23.000+02:00,0
dataset1,2022-07-07T10-41-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:41:13.000+02:00,2022-07-07T10:41:23.000+02:00,0
dataset1,2022-07-07T10-41-17_000.wav,4.61389961389961,10.0,34453.125,56671.875,click,annotator1,2022-07-07T10:41:17.613+02:00,2022-07-07T10:41:23.000+02:00,1
dataset1,2022-07-07T10-41-13_000.wav,4.69663541092113,10.0,0,71859.375,click,annotator2,2022-07-07T10:41:17.696+02:00,2022-07-07T10:41:23.000+02:00,1
dataset1,2022-07-07T10-41-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00,0
dataset1,2022-07-07T10-41-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00,0
dataset1,2022-07-07T10-41-23_000.wav,0,1.70711527854385,2953.125,72000.0,click,annotator2,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:24.707+02:00,1
dataset1,2022-07-07T10-41-23_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00,0
dataset1,2022-07-07T10-41-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:33.000+02:00,0
dataset1,2022-07-07T10-41-23_000.wav,0,0.725317153888582,6187.5,72000.0,click,annotator1,2022-07-07T10:41:23.000+02:00,2022-07-07T10:41:23.725+02:00,1
dataset1,2022-07-07T10-41-23_000.wav,0.521235521235521,1.04522890237176,5906.25,72000.0,buzz,annotator2,2022-07-07T10:41:23.521+02:00,2022-07-07T10:41:24.045+02:00,1
dataset1,2022-07-07T10-41-23_000.wav,0.532266960838389,1.62989520132377,15609.375,72000.0,buzz,annotator1,2022-07-07T10:41:23.532+02:00,2022-07-07T10:41:24.629+02:00,1
dataset1,2022-07-07T10-41-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:41:53.000+02:00,2022-07-07T10:42:03.000+02:00,0
dataset1,2022-07-07T10-41-53_000.wav,0.907335907335907,4.11748483177055,4500.0,72000.0,click,annotator2,2022-07-07T10:41:53.907+02:00,2022-07-07T10:41:57.117+02:00,1
dataset1,2022-07-07T10-42-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:42:03.000+02:00,2022-07-07T10:42:13.000+02:00,0
dataset1,2022-07-07T10-42-03_000.wav,7.76337562051848,10.0,0,71156.25,click,annotator2,2022-07-07T10:42:10.763+02:00,2022-07-07T10:42:13.000+02:00,1
dataset1,2022-07-07T10-42-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:42:13.000+02:00,2022-07-07T10:42:23.000+02:00,0
dataset1,2022-07-07T10-42-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:42:13.000+02:00,2022-07-07T10:42:23.000+02:00,0
dataset1,2022-07-07T10-42-16_000.wav,3.24600110314396,5.91009376723662,35015.625,59906.25,click,annotator1,2022-07-07T10:42:16.246+02:00,2022-07-07T10:42:18.910+02:00,1
dataset1,2022-07-07T10-42-13_000.wav,3.50523993381136,5.50744622173194,3515.625,72000.0,click,annotator2,2022-07-07T10:42:16.505+02:00,2022-07-07T10:42:18.507+02:00,1
dataset1,2022-07-07T10-42-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:42:33.000+02:00,2022-07-07T10:42:43.000+02:00,0
dataset1,2022-07-07T10-42-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:42:33.000+02:00,2022-07-07T10:42:43.000+02:00,0
dataset1,2022-07-07T10-42-33_000.wav,0.747380033094319,5.13789299503585,28968.75,59203.125,click,annotator1,2022-07-07T10:42:33.747+02:00,2022-07-07T10:42:38.137+02:00,1
dataset1,2022-07-07T10-42-33_000.wav,0.984555984555984,5.09928295642581,4218.75,72000.0,click,annotator2,2022-07-07T10:42:33.984+02:00,2022-07-07T10:42:38.099+02:00,1
dataset1,2022-07-07T10-42-39_000.wav,6.78157749586321,10.0,22640.625,57937.5,click,annotator1,2022-07-07T10:42:39.781+02:00,2022-07-07T10:42:43.000+02:00,1
dataset1,2022-07-07T10-42-33_000.wav,7.05736348593491,9.98069498069498,0,71156.25,click,annotator2,2022-07-07T10:42:40.057+02:00,2022-07-07T10:42:42.980+02:00,1
dataset1,2022-07-07T10-42-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:42:43.000+02:00,2022-07-07T10:42:53.000+02:00,0
dataset1,2022-07-07T10-42-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:42:43.000+02:00,2022-07-07T10:42:53.000+02:00,0
dataset1,2022-07-07T10-42-51_000.wav,8.19911748483177,10.0,18281.25,56531.25,click,annotator1,2022-07-07T10:42:51.199+02:00,2022-07-07T10:42:53.000+02:00,1
dataset1,2022-07-07T10-42-43_000.wav,8.4473248758963,10.0,0,71437.5,click,annotator2,2022-07-07T10:42:51.447+02:00,2022-07-07T10:42:53.000+02:00,1
dataset1,2022-07-07T10-42-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:03.000+02:00,0
dataset1,2022-07-07T10-42-53_000.wav,0,7.71373414230557,140.625,72000.0,click,annotator2,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:00.713+02:00,1
dataset1,2022-07-07T10-42-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:03.000+02:00,0
dataset1,2022-07-07T10-42-53_000.wav,0,7.49310535024821,24187.5,62015.625,click,annotator1,2022-07-07T10:42:53.000+02:00,2022-07-07T10:43:00.493+02:00,1
dataset1,2022-07-07T10-43-03_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00,0
dataset1,2022-07-07T10-43-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00,0
dataset1,2022-07-07T10-43-03_000.wav,0,4.11748483177055,2390.625,72000.0,click,annotator2,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:07.117+02:00,1
dataset1,2022-07-07T10-43-03_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00,0
dataset1,2022-07-07T10-43-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:03.000+02:00,2022-07-07T10:43:13.000+02:00,0
dataset1,2022-07-07T10-43-03_000.wav,0.146166574738003,3.84169884169884,23484.375,54562.5,click,annotator1,2022-07-07T10:43:03.146+02:00,2022-07-07T10:43:06.841+02:00,1
dataset1,2022-07-07T10-43-03_000.wav,7.89575289575289,10.0,0,71015.625,click,annotator2,2022-07-07T10:43:10.895+02:00,2022-07-07T10:43:13.000+02:00,1
dataset1,2022-07-07T10-43-03_000.wav,9.52289023717595,9.98621070049641,1406.25,66937.5,buzz,annotator2,2022-07-07T10:43:12.522+02:00,2022-07-07T10:43:12.986+02:00,1
dataset1,2022-07-07T10-43-13_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00,0
dataset1,2022-07-07T10-43-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00,0
dataset1,2022-07-07T10-43-13_000.wav,0,0.399889685603971,6609.375,72000.0,buzz,annotator2,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:13.399+02:00,1
dataset1,2022-07-07T10-43-13_000.wav,0,9.98069498069498,1125.0,72000.0,click,annotator2,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:22.980+02:00,1
dataset1,2022-07-07T10-43-13_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00,0
dataset1,2022-07-07T10-43-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:23.000+02:00,0
dataset1,2022-07-07T10-43-13_000.wav,0,0.808052950910094,6468.75,69187.5,buzz,annotator1,2022-07-07T10:43:13.000+02:00,2022-07-07T10:43:13.808+02:00,1
dataset1,2022-07-07T10-43-14_000.wav,1.14451185879757,9.22504136789851,37406.25,52031.25,click,annotator1,2022-07-07T10:43:14.144+02:00,2022-07-07T10:43:22.225+02:00,1
dataset1,2022-07-07T10-43-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:23.000+02:00,2022-07-07T10:43:33.000+02:00,0
dataset1,2022-07-07T10-43-23_000.wav,0,4.43739658025372,1687.5,72000.0,click,annotator2,2022-07-07T10:43:23.000+02:00,2022-07-07T10:43:27.437+02:00,1
dataset1,2022-07-07T10-43-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:23.000+02:00,2022-07-07T10:43:33.000+02:00,0
dataset1,2022-07-07T10-43-23_000.wav,0.0799779371207943,9.95311638168781,31781.25,61734.375,click,annotator1,2022-07-07T10:43:23.079+02:00,2022-07-07T10:43:32.953+02:00,1
dataset1,2022-07-07T10-43-23_000.wav,6.43408714837286,10.0,0,71718.75,click,annotator2,2022-07-07T10:43:29.434+02:00,2022-07-07T10:43:33.000+02:00,1
dataset1,2022-07-07T10-43-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:33.000+02:00,2022-07-07T10:43:43.000+02:00,0
dataset1,2022-07-07T10-43-33_000.wav,0,1.45890788747932,2390.625,72000.0,click,annotator2,2022-07-07T10:43:33.000+02:00,2022-07-07T10:43:34.458+02:00,1
dataset1,2022-07-07T10-43-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:33.000+02:00,2022-07-07T10:43:43.000+02:00,0
dataset1,2022-07-07T10-43-33_000.wav,4.9669056811914,10.0,0,71578.125,click,annotator2,2022-07-07T10:43:37.966+02:00,2022-07-07T10:43:43.000+02:00,1
dataset1,2022-07-07T10-43-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:43.000+02:00,2022-07-07T10:43:53.000+02:00,0
dataset1,2022-07-07T10-43-43_000.wav,0,2.65581908439051,4640.625,72000.0,click,annotator2,2022-07-07T10:43:43.000+02:00,2022-07-07T10:43:45.655+02:00,1
dataset1,2022-07-07T10-43-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:43.000+02:00,2022-07-07T10:43:53.000+02:00,0
dataset1,2022-07-07T10-43-43_000.wav,5.7280750137893,10.0,0,71578.125,click,annotator2,2022-07-07T10:43:48.728+02:00,2022-07-07T10:43:53.000+02:00,1
dataset1,2022-07-07T10-43-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00,0
dataset1,2022-07-07T10-43-53_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00,0
dataset1,2022-07-07T10-43-53_000.wav,0,6.19139547710976,1546.875,72000.0,click,annotator2,2022-07-07T10:43:53.000+02:00,2022-07-07T10:43:59.191+02:00,1
dataset1,2022-07-07T10-43-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00,0
dataset1,2022-07-07T10-43-53_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:03.000+02:00,0
dataset1,2022-07-07T10-43-53_000.wav,0,7.14561500275786,27703.125,53296.875,click,annotator1,2022-07-07T10:43:53.000+02:00,2022-07-07T10:44:00.145+02:00,1
dataset1,2022-07-07T10-43-59_000.wav,6.76503033645891,7.69167126309983,6890.625,18421.875,whistle,annotator1,2022-07-07T10:43:59.765+02:00,2022-07-07T10:44:00.691+02:00,1
dataset1,2022-07-07T10-43-53_000.wav,6.87534473248759,7.63099834528406,3656.25,16593.75,whistle,annotator2,2022-07-07T10:43:59.875+02:00,2022-07-07T10:44:00.630+02:00,1
dataset1,2022-07-07T10-44-23_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00,0
dataset1,2022-07-07T10-44-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00,0
dataset1,2022-07-07T10-44-23_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00,0
dataset1,2022-07-07T10-44-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T10:44:23.000+02:00,2022-07-07T10:44:33.000+02:00,0
